customerID,gender,SeniorCitizen,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod,Churn,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,tenure_bucket,num_services,avg_charge_per_service,charge_to_tenure_ratio,is_month_to_month,has_internet,senior_and_alone
3279-DYZQM,Male,0,Yes,Yes,71,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.45,1378.45,4yr+,0,19.45,19.414788732394367,0,0,0
7054-LGEQW,Female,0,No,No,1,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,No,No,No,No,No,No,45.95,45.95,0-1yr,0,45.95,45.95,1,1,0
0523-VNGTF,Female,1,No,No,52,Month-to-month,Yes,Electronic check,No,No,No phone service,DSL,No,Yes,Yes,Yes,Yes,No,50.5,2566.3,4yr+,4,10.1,49.35192307692308,1,1,1
9575-IWCAZ,Male,0,Yes,No,6,One year,No,Mailed check,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,25.1,171.0,0-1yr,0,25.1,28.5,0,0,0
7105-MXJLL,Female,1,Yes,No,26,One year,No,Mailed check,No,Yes,No,DSL,No,No,Yes,No,No,Yes,60.7,1597.4,2-4yr,2,20.233333333333334,61.43846153846154,0,1,0
7064-FRRSW,Male,1,No,No,48,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,99.0,4744.35,2-4yr,3,24.75,98.840625,0,1,1
7940-UQQUG,Female,0,Yes,Yes,64,One year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,104.4,6721.6,4yr+,4,20.880000000000003,105.025,0,1,0
0923-PNFUB,Female,0,No,No,3,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,83.75,247.25,0-1yr,2,27.916666666666668,82.41666666666667,1,1,0
3961-SXAXY,Male,0,No,No,1,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,DSL,No,No,No,No,No,No,44.05,44.05,0-1yr,0,44.05,44.05,1,1,0
7010-BRBUU,Male,0,Yes,Yes,72,Two year,No,Credit card (automatic),No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.1,1734.65,4yr+,0,24.1,24.092361111111114,0,0,0
3566-HJGPK,Male,0,No,No,1,Month-to-month,Yes,Mailed check,No,Yes,No,DSL,No,No,No,No,No,No,45.55,45.55,0-1yr,0,45.55,45.55,1,1,0
3062-ICYZQ,Female,0,Yes,Yes,51,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,93.8,4539.35,4yr+,3,23.45,89.00686274509805,1,1,0
9938-PRCVK,Female,0,Yes,Yes,41,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,804.25,2-4yr,0,19.7,19.615853658536587,0,0,0
0973-KYVNF,Female,0,Yes,Yes,72,Two year,Yes,Credit card (automatic),No,Yes,No,DSL,Yes,Yes,Yes,No,Yes,No,70.65,5011.15,4yr+,4,14.13,69.59930555555555,0,1,0
5129-HHMZC,Female,0,Yes,No,43,Two year,No,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,86.45,3574.5,2-4yr,5,14.408333333333333,83.12790697674419,0,1,0
9637-CDTKZ,Male,0,Yes,No,72,Two year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,114.1,8086.4,4yr+,6,16.3,112.3111111111111,0,1,0
3946-JEWRQ,Male,0,Yes,No,47,One year,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,95.2,4563.0,2-4yr,2,31.733333333333334,97.08510638297872,0,1,0
7873-CVMAW,Male,0,No,No,72,Two year,No,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,88.55,6362.35,4yr+,6,12.65,88.36597222222223,0,1,0
0463-WZZKO,Male,0,No,No,3,Month-to-month,Yes,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.75,67.1,0-1yr,0,20.75,22.366666666666664,1,0,0
3494-JCHRQ,Male,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,No,70.05,70.05,0-1yr,0,70.05,70.05,1,1,0
6474-FVJLC,Male,0,No,No,2,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,86.0,165.45,0-1yr,1,43.0,82.725,1,1,0
4524-QCSSM,Male,0,No,No,26,Month-to-month,Yes,Bank transfer (automatic),No,No,No phone service,DSL,Yes,Yes,No,No,No,Yes,44.65,1156.55,2-4yr,3,11.1625,44.482692307692304,1,1,0
5832-EXGTT,Male,0,Yes,Yes,29,Month-to-month,Yes,Mailed check,No,Yes,No,DSL,Yes,No,No,No,No,Yes,60.2,1834.15,2-4yr,2,20.066666666666666,63.24655172413794,1,1,0
8840-DQLGN,Female,1,Yes,No,35,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,100.5,3653.35,2-4yr,4,20.1,104.38142857142857,1,1,0
2039-JONDJ,Male,0,No,No,27,One year,No,Bank transfer (automatic),No,Yes,No,DSL,Yes,Yes,No,No,No,No,55.45,1477.65,2-4yr,2,18.483333333333334,54.72777777777778,0,1,0
7217-JYHOQ,Male,0,Yes,Yes,24,Month-to-month,Yes,Credit card (automatic),No,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,70.3,1706.45,1-2yr,4,14.059999999999999,71.10208333333334,1,1,0
6695-FRVEC,Male,0,Yes,Yes,67,Two year,Yes,Bank transfer (automatic),No,Yes,No,DSL,Yes,No,Yes,Yes,No,No,60.4,3953.7,4yr+,3,15.1,59.01044776119403,0,1,0
4547-LYTDD,Female,0,No,No,16,Month-to-month,No,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,72.65,1194.3,1-2yr,0,72.65,74.64375,1,1,0
9894-QMIMJ,Female,0,No,No,23,One year,No,Bank transfer (automatic),No,Yes,No,DSL,No,Yes,Yes,No,No,No,55.8,1327.85,1-2yr,2,18.599999999999998,57.73260869565217,0,1,0
8069-YQQAJ,Male,0,No,No,14,Month-to-month,Yes,Mailed check,No,No,No phone service,DSL,No,Yes,No,No,No,No,31.1,419.7,1-2yr,1,15.55,29.978571428571428,1,1,0
6770-XUAGN,Female,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.0,21.0,0-1yr,0,21.0,21.0,1,0,0
4193-ORFCL,Female,1,No,No,1,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,No,No,No,No,No,No,45.1,45.1,0-1yr,0,45.1,45.1,1,1,1
1636-NTNCO,Male,1,No,No,4,Month-to-month,Yes,Credit card (automatic),No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,50.95,207.35,0-1yr,3,12.7375,51.8375,1,1,1
3466-WAESX,Male,0,No,Yes,16,Month-to-month,Yes,Electronic check,No,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,69.1,1083.7,1-2yr,3,17.275,67.73125,1,1,0
9281-PKKZE,Female,0,Yes,No,46,Month-to-month,Yes,Electronic check,No,No,No phone service,DSL,No,No,No,No,Yes,Yes,43.95,2007.85,2-4yr,2,14.65,43.64891304347826,1,1,0
3638-VBZTA,Male,0,No,Yes,68,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,86.5,5882.75,4yr+,5,14.416666666666666,86.51102941176471,0,1,0
7459-IMVYU,Male,0,No,No,38,Month-to-month,No,Electronic check,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,69.95,2657.55,2-4yr,4,13.99,69.93552631578947,1,1,0
7776-QWNFX,Male,1,Yes,No,30,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No,DSL,No,Yes,No,No,No,No,50.4,1527.5,2-4yr,1,25.2,50.916666666666664,1,1,0
6689-TCZHQ,Female,1,No,No,5,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,78.95,378.4,0-1yr,1,39.475,75.67999999999999,1,1,1
8563-OYMQY,Male,0,No,No,17,Month-to-month,Yes,Credit card (automatic),No,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,90.95,1612.2,1-2yr,3,22.7375,94.83529411764707,1,1,0
0754-EEBDC,Male,0,Yes,Yes,4,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.9,76.65,0-1yr,0,19.9,19.1625,0,0,0
5777-ZPQNC,Female,0,No,No,12,One year,No,Electronic check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.15,260.7,0-1yr,0,20.15,21.724999999999998,0,0,0
1951-IEYXM,Male,0,Yes,Yes,72,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,90.6,6441.85,4yr+,6,12.942857142857141,89.4701388888889,0,1,0
3318-NMQXL,Male,0,No,No,3,Month-to-month,Yes,Electronic check,No,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,92.0,266.8,0-1yr,2,30.666666666666668,88.93333333333334,1,1,0
3143-ILDAL,Male,0,No,No,56,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,94.45,5124.6,4yr+,3,23.6125,91.51071428571429,1,1,0
1022-RKXDR,Female,0,No,No,41,One year,Yes,Mailed check,No,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,24.85,962.25,2-4yr,0,24.85,23.46951219512195,0,0,0
2361-FJWNO,Male,0,No,No,40,One year,No,Credit card (automatic),No,No,No phone service,DSL,No,Yes,No,Yes,No,No,36.0,1382.9,2-4yr,2,12.0,34.572500000000005,0,1,0
2272-UOINI,Female,0,No,No,7,Month-to-month,Yes,Electronic check,No,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,78.5,571.05,0-1yr,5,13.083333333333334,81.57857142857142,1,1,0
8232-UTFOZ,Male,0,No,No,69,Two year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,1399.35,4yr+,0,19.95,20.280434782608694,0,0,0
3750-YHRYO,Male,0,Yes,Yes,7,One year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.65,150.0,0-1yr,0,20.65,21.428571428571427,0,0,0
6637-KYRCV,Female,0,Yes,Yes,5,Month-to-month,Yes,Electronic check,No,No,No phone service,DSL,No,Yes,No,No,No,No,30.5,167.2,0-1yr,1,15.25,33.44,1,1,0
5668-MEISB,Female,0,Yes,Yes,72,Two year,No,Credit card (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,106.1,7657.4,4yr+,5,17.683333333333334,106.35277777777777,0,1,0
0129-QMPDR,Male,0,Yes,Yes,44,One year,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.5,865.05,2-4yr,0,20.5,19.660227272727273,0,0,0
7188-CBBBA,Female,0,No,No,65,One year,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,95.5,6153.85,4yr+,3,23.875,94.6746153846154,0,1,0
5356-CSVSQ,Female,0,No,No,3,Month-to-month,No,Electronic check,No,Yes,Yes,DSL,No,No,No,Yes,Yes,No,64.6,174.2,0-1yr,2,21.53333333333333,58.06666666666666,1,1,0
3221-CJMSG,Male,0,No,No,24,Month-to-month,Yes,Credit card (automatic),No,Yes,No,DSL,No,No,No,Yes,No,No,51.1,1269.6,1-2yr,1,25.55,52.9,1,1,0
4720-VSTSI,Female,0,No,No,44,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,84.8,3862.55,2-4yr,2,28.266666666666666,87.78522727272728,1,1,0
3219-JQRSL,Female,1,Yes,No,72,Two year,No,Credit card (automatic),No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,89.1,6352.4,4yr+,6,12.728571428571428,88.22777777777777,0,1,0
2801-NISEI,Male,0,No,No,24,Month-to-month,No,Electronic check,No,Yes,No,DSL,Yes,No,No,Yes,No,No,54.95,1348.5,1-2yr,2,18.316666666666666,56.1875,1,1,0
3946-MHCZW,Male,0,No,No,1,Month-to-month,No,Mailed check,Yes,Yes,No,DSL,No,No,Yes,No,No,No,50.9,50.9,0-1yr,1,25.45,50.9,1,1,0
4623-ZKHLY,Male,0,Yes,No,22,Month-to-month,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.45,471.55,1-2yr,0,20.45,21.43409090909091,1,0,0
6732-VAILE,Male,0,Yes,Yes,70,Two year,Yes,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,85.95,5931.75,4yr+,5,14.325000000000001,84.73928571428571,0,1,0
8201-AAXCB,Male,0,Yes,Yes,25,Month-to-month,No,Electronic check,No,Yes,Yes,DSL,No,No,No,No,Yes,No,60.35,1404.65,2-4yr,1,30.175,56.18600000000001,1,1,0
7696-CFTAT,Male,0,Yes,Yes,37,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.8,726.1,2-4yr,0,19.8,19.624324324324323,0,0,0
1845-CSBRZ,Female,1,Yes,Yes,22,Month-to-month,No,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,85.35,1961.6,1-2yr,1,42.675,89.16363636363636,1,1,0
2123-VSCOT,Female,0,Yes,Yes,59,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,72.1,4194.85,4yr+,3,18.025,71.09915254237289,0,1,0
6651-AZVTJ,Male,0,Yes,Yes,49,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,99.8,4872.45,4yr+,3,24.95,99.43775510204081,1,1,0
4566-GOLUK,Male,0,Yes,Yes,47,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,107.35,5118.95,2-4yr,4,21.47,108.91382978723404,1,1,0
2484-DGXPZ,Female,0,Yes,Yes,31,Month-to-month,Yes,Mailed check,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,658.95,2-4yr,0,19.55,21.256451612903227,1,0,0
2018-QKYGT,Male,0,Yes,Yes,1,Month-to-month,Yes,Electronic check,No,Yes,No,Fiber optic,No,No,No,No,No,Yes,81.05,81.05,0-1yr,1,40.525,81.05,1,1,0
2792-VPPET,Male,0,No,No,3,Month-to-month,Yes,Electronic check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.5,76.95,0-1yr,0,20.5,25.650000000000002,1,0,0
7409-JURKQ,Female,0,Yes,No,53,One year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,111.8,5809.75,4yr+,5,18.633333333333333,109.61792452830188,0,1,0
3247-MHJKM,Male,0,No,No,1,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.2,20.2,0-1yr,0,20.2,20.2,1,0,0
1964-SVLEA,Male,0,No,No,20,One year,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.7,415.9,1-2yr,0,19.7,20.794999999999998,0,0,0
4587-NUKOX,Female,0,No,No,3,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,79.1,246.5,0-1yr,2,26.366666666666664,82.16666666666667,1,1,0
7297-DVYGA,Female,0,No,No,51,One year,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.85,996.95,4yr+,0,19.85,19.548039215686277,0,0,0
2239-CGBUZ,Female,0,Yes,No,51,One year,Yes,Bank transfer (automatic),No,Yes,No,DSL,Yes,Yes,No,Yes,No,No,60.5,3145.15,4yr+,3,15.125,61.66960784313726,0,1,0
0854-UYHZD,Female,0,Yes,Yes,13,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.55,265.3,1-2yr,0,19.55,20.407692307692308,0,0,0
7243-LCGGZ,Female,0,No,No,1,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.9,20.9,0-1yr,0,20.9,20.9,1,0,0
8267-KFGYD,Male,0,No,Yes,1,Month-to-month,Yes,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,21.05,21.05,0-1yr,0,21.05,21.05,1,0,0
4890-VMUAV,Male,0,No,No,63,One year,No,Electronic check,No,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,71.5,4576.3,4yr+,4,14.3,72.63968253968254,0,1,0
9261-WDCAF,Male,0,No,No,3,Month-to-month,No,Mailed check,No,Yes,No,DSL,No,No,No,No,No,Yes,54.65,189.1,0-1yr,1,27.325,63.03333333333333,1,1,0
3764-MNMOI,Male,0,No,No,46,Two year,No,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.2,908.15,2-4yr,0,19.2,19.742391304347827,0,0,0
7442-YGZFK,Male,0,No,No,1,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,DSL,No,No,No,No,No,No,49.8,49.8,0-1yr,0,49.8,49.8,1,1,0
0420-BWTPW,Male,0,No,Yes,8,Month-to-month,No,Mailed check,Yes,No,No phone service,DSL,No,No,No,No,No,No,25.5,215.2,0-1yr,0,25.5,26.9,1,1,0
8229-BUJHX,Female,0,Yes,Yes,71,Two year,No,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.5,1500.95,4yr+,0,20.5,21.140140845070423,0,0,0
7449-HVPIV,Male,0,Yes,Yes,55,Month-to-month,Yes,Credit card (automatic),No,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,90.4,5099.15,4yr+,2,30.133333333333336,92.71181818181817,1,1,0
5504-WSIUR,Female,0,No,No,70,One year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,90.25,6385.95,4yr+,3,22.5625,91.22785714285715,0,1,0
8183-ONMXC,Female,0,No,No,2,Month-to-month,No,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,No,Yes,80.75,159.45,0-1yr,1,40.375,79.725,1,1,0
8466-PZBLH,Male,0,Yes,Yes,67,Two year,No,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,104.6,6885.75,4yr+,4,20.919999999999998,102.7723880597015,0,1,0
9614-RMGHA,Male,0,Yes,No,65,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,91.85,5940.85,4yr+,2,30.616666666666664,91.39769230769231,1,1,0
8735-IJJEG,Male,0,Yes,No,14,Month-to-month,No,Credit card (automatic),No,Yes,No,DSL,No,No,Yes,No,No,No,50.2,668.85,1-2yr,1,25.1,47.775,1,1,0
0564-MUUQK,Female,0,Yes,Yes,20,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,95.5,1916.2,1-2yr,3,23.875,95.81,1,1,0
5054-IEXZT,Male,0,No,Yes,1,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,No,75.35,75.35,0-1yr,1,37.675,75.35,1,1,0
5834-ASPWA,Male,0,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,75.45,75.45,0-1yr,0,75.45,75.45,1,1,0
0701-RFGFI,Female,0,Yes,Yes,49,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,95.4,4613.95,4yr+,2,31.8,94.16224489795918,1,1,0
0019-EFAEP,Female,0,No,No,72,Two year,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,101.3,7261.25,4yr+,4,20.259999999999998,100.85069444444444,0,1,0
5619-PTMIK,Female,0,Yes,No,46,Month-to-month,No,Electronic check,No,Yes,Yes,DSL,Yes,No,No,No,No,No,53.1,2459.8,2-4yr,1,26.55,53.47391304347826,1,1,0
3737-XBQDD,Male,0,No,No,24,Month-to-month,Yes,Bank transfer (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,84.85,2048.8,1-2yr,2,28.28333333333333,85.36666666666667,1,1,0
5882-CMAZQ,Female,0,Yes,Yes,5,Month-to-month,No,Electronic check,No,No,No phone service,DSL,No,Yes,No,Yes,No,No,34.25,163.55,0-1yr,2,11.416666666666666,32.71,1,1,0
5846-QFDFI,Female,0,Yes,Yes,33,Month-to-month,No,Credit card (automatic),No,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,88.6,2888.7,2-4yr,3,22.15,87.53636363636363,1,1,0
4445-KWOKW,Female,0,No,No,42,One year,Yes,Bank transfer (automatic),No,Yes,Yes,DSL,Yes,Yes,No,No,No,No,60.15,2421.6,2-4yr,2,20.05,57.65714285714286,0,1,0
3511-APPBJ,Male,0,No,No,23,One year,Yes,Credit card (automatic),No,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,99.95,2292.75,1-2yr,4,19.990000000000002,99.68478260869566,0,1,0
7967-HYCDE,Male,0,No,No,8,Month-to-month,No,Bank transfer (automatic),No,Yes,No,Fiber optic,No,No,No,No,No,No,70.7,553.4,0-1yr,0,70.7,69.175,1,1,0
2430-RRYUW,Male,0,No,No,66,One year,Yes,Mailed check,No,Yes,No,DSL,Yes,Yes,No,No,No,No,54.8,3465.7,4yr+,2,18.266666666666666,52.51060606060606,0,1,0
3948-XHGNA,Male,0,No,No,24,Month-to-month,Yes,Bank transfer (automatic),Yes,Yes,No,DSL,Yes,No,No,No,No,No,49.55,1210.4,1-2yr,1,24.775,50.43333333333334,1,1,0
3723-BFBGR,Male,1,No,No,24,Month-to-month,No,Credit card (automatic),No,Yes,Yes,DSL,No,Yes,No,No,No,No,54.8,1291.3,1-2yr,1,27.4,53.80416666666667,1,1,1
0565-IYCGT,Male,0,No,No,69,One year,Yes,Credit card (automatic),Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,78.6,5356.45,4yr+,5,13.1,77.62971014492753,0,1,0
5447-WZAFP,Female,0,No,No,53,One year,Yes,Mailed check,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,100.3,5200.8,4yr+,4,20.06,98.12830188679246,0,1,0
5110-CHOPY,Female,0,No,No,60,Two year,No,Electronic check,No,No,No phone service,DSL,Yes,No,Yes,No,Yes,Yes,53.6,3237.05,4yr+,4,10.72,53.950833333333335,0,1,0
5445-UTODQ,Female,0,Yes,No,7,Month-to-month,Yes,Electronic check,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,No,81.1,576.65,0-1yr,1,40.55,82.37857142857142,1,1,0
4425-OWHWB,Female,0,No,No,20,One year,Yes,Credit card (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.35,433.75,1-2yr,0,19.35,21.6875,0,0,0
7892-QVYKW,Female,0,Yes,Yes,23,Month-to-month,No,Electronic check,No,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,85.6,1868.4,1-2yr,1,42.8,81.23478260869565,1,1,0
9675-ICXCT,Male,0,Yes,Yes,72,Two year,Yes,Electronic check,No,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,80.8,5728.55,4yr+,5,13.466666666666667,79.56319444444445,0,1,0
1024-VRZHF,Male,0,Yes,No,11,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,No,No,74.95,825.7,0-1yr,0,74.95,75.06363636363636,1,1,0
4703-MQYKT,Male,0,No,No,21,Two year,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.6,390.4,1-2yr,0,19.6,18.59047619047619,0,0,0
9497-QCMMS,Male,1,No,No,1,Month-to-month,Yes,Electronic check,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,93.55,93.55,0-1yr,2,31.183333333333334,93.55,1,1,1
5692-ICXLW,Male,1,No,No,31,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,90.7,2845.15,2-4yr,2,30.233333333333334,91.77903225806452,1,1,1
0602-DDUML,Female,0,No,No,57,Two year,No,Mailed check,No,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,69.75,3894.4,4yr+,4,13.95,68.32280701754387,0,1,0
2208-MPXIO,Female,0,Yes,Yes,45,Two year,Yes,Bank transfer (automatic),No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,20.0,886.4,2-4yr,0,20.0,19.697777777777777,0,0,0
1960-UYCNN,Male,0,No,No,10,Month-to-month,Yes,Electronic check,No,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,95.25,1021.55,0-1yr,3,23.8125,102.155,1,1,0
0348-SDKOL,Female,0,Yes,No,58,Month-to-month,Yes,Credit card (automatic),Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,102.1,5885.4,4yr+,4,20.419999999999998,101.47241379310344,1,1,0
3190-FZATL,Male,0,No,Yes,14,Month-to-month,No,Mailed check,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,19.95,268.4,1-2yr,0,19.95,19.17142857142857,1,0,0
7336-RLLRH,Male,0,Yes,No,27,One year,No,Mailed check,No,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,80.85,2204.35,2-4yr,4,16.169999999999998,81.64259259259259,0,1,0
